product_name,energy-kcal_100g,sugars_100g,saturated-fat_100g,salt_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g,fiber_100g,proteins_100g,energy_points,sugars_points,saturated_fat_points,salt_points,fruits_points,fiber_points,proteins_points,total_negative_points,total_positive_points,total_score,nutriscore_grade
"Pure milk protein powder, creamy vanilla, creamy vanilla",286.0,4.76,0.0,0.715,0.0,0.0,71.43,10,4,0,7,0,0,5,21,5,16,D
Pure whey protein powder,381.0,4.76,3.57,0.9525,0.0,2.4,71.43,10,4,3,10,0,3,5,27,8,19,E
100% whey+ protein powder,384.0,11.29,3.39,1.015,0.0,0.0,67.72,10,8,3,10,0,0,5,31,5,26,E
Protein powder,384.0,11.29,3.39,1.015,0.0,0.0,67.72,10,8,3,10,0,0,5,31,5,26,E
Soy vegan protein powder,357.0,40.48,0.0,0.9525,0.0,0.0,47.62,10,10,0,10,0,0,5,30,5,25,E
"Chocolate 100% whey isolate protein powder, chocolate",333.0,2.56,0.0,1.155,0.0,0.0,76.92,10,2,0,10,0,0,5,22,5,17,D
Protein powder,342.0,2.63,0.0,1.0525,0.0,0.0,78.95,10,2,0,10,0,0,5,22,5,17,D
Protein shake,42.0,0.21,0.11,0.185,0.0,0.4,8.88,6,1,0,2,0,0,5,9,5,4,C
Muscle mocha protein shake,44.0,0.21,0.11,0.185,0.0,0.4,8.88,7,1,0,2,0,0,5,10,5,5,C
Muscle mocha protein shake,44.0,0.21,0.13,0.185,0.0,0.4,8.88,7,1,0,2,0,0,5,10,5,5,C
High protein shakes,45.0,0.3,0.15,0.2125,0.0,0.6,9.09,7,1,0,2,0,0,5,10,5,5,C
High protein,45.0,0.3,0.15,0.2125,0.0,0.6,9.09,7,1,0,2,0,0,5,10,5,5,C
Shakes,30.0,0.0,0.3,0.34,0.364583333,0.3,5.15,5,0,0,3,0,0,3,8,3,5,C
100% pure whey protein powder,384.0,11.29,3.39,1.015,0.0,0.0,67.72,10,8,3,10,0,0,5,31,5,26,E
Fruity cereal milk protein powder,375.0,7.5,2.5,1.0,0.0,0.0,75.0,10,6,2,10,0,0,5,28,5,23,E
Premium protein blend for powerful recovery protein powder,386.0,6.82,3.41,0.91,0.0,2.3,68.18,10,5,3,10,0,3,5,28,8,20,E
Energy Drink,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0,0,0,2,0,0,0,2,0,2,B
Energy Drink,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0,0,0,2,0,0,0,2,0,2,B
"Love grace, longevity tonic cold pressed juices",27.0,6.55,0.0,0.0475,21.42857143,0.2,0.0,4,5,0,0,0,0,0,9,0,9,C
Plant-Based Protein Shake,343.75,0.0,1.5625,1.640625,0.012904576,9.375,46.875,10,0,1,10,0,5,5,21,10,11,D
Natural energy beverage,32.0,7.65,0.0,0.0875,0.0,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
Energy drink,32.0,7.94,0.0,0.0875,0.0,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
Energizing kombucha tea,13.0,3.08,0.0,0.0,28.125,0.0,0.0,1,3,0,0,0,0,0,4,0,4,C
All-natural energizing tea,11.0,2.64,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
Kombucha,20.0,4.85,0.0,0.0,45.59044471,0.0,0.0,3,4,0,0,2,0,0,7,2,5,C
Root beer,45.0,8.45,0.0,0.01,0.0,0.0,0.0,7,6,0,0,0,0,0,13,0,13,D
Aloe vera in pure water: pomegranate,14.79915433,3.594080338,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Cross Functional Beverage,25.0,6.67,0.0,0.12,0.0,0.0,0.0,4,5,0,1,0,0,0,10,0,10,C
Kikin Kombucha,8.810572687,2.643171806,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,3,0,3,C
"Triple-S, Michelada Drink Mix",50.0,6.67,0.0,1.8325,7.58625,0.8,0.83,7,5,0,10,0,1,0,22,1,21,E
"Alphonso mango lassi, alphonso mango",68.0,7.59,1.69,0.17,0.0,0.4,3.38,10,6,1,1,0,0,2,18,2,16,D
Wild poppy juice - peppermint lemonade,34.0,5.74,0.0,0.0,15.37,0.0,0.34,5,4,0,0,0,0,0,9,0,9,C
The Super Kids Elixir and Preotein,366.6666667,10.0,1.666666667,0.541666667,0.0,10.0,40.0,10,7,1,6,0,5,5,24,10,14,D
Fire Tonic,42.0,4.8,0.1,0.0,0.0,0.0,0.01,6,4,0,0,0,0,0,10,0,10,C
Soda pop,39.0,10.99,0.0,0.01,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
"Kist, Sparkling Water, Cherry Pomegranate",0.0,0.42,0.0,0.005,5.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
"Kist, Sparkling Water, Strawberry Watermelon",0.0,0.42,0.0,0.0,23.61111111,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Sparkling water with natural energy,0.0,0.42,0.0,0.0,23.80952381,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
"Frostie, Root Beer",45.0,11.27,0.0,0.035,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Root beer pure cane sugar soda,46.0,12.18,0.0,0.0175,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Frostie cherry limeade soda,45.0,10.92,0.0,6.16,0.0,0.0,0.0,7,8,0,10,0,0,0,25,0,25,E
Root beer,42.0,10.97,0.0,0.02,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Watermelon Lemonade,45.83,12.08,0.0,0.0212,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
Classic Lemonade,37.5,9.58,0.0,0.0212,0.044759115,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Soda,43.33,10.42,0.0,0.0233,0.68359375,0.0,0.0,7,7,0,0,0,0,0,14,0,14,D
Frostie strawberry lemonade,37.5,10.42,0.0,0.0233,0.044759115,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Blue Lemonade Soda,37.5,9.58,0.0,0.0265,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Soda,56.0,14.37,0.0,0.0175,0.0,0.0,0.0,8,10,0,0,0,0,0,18,0,18,D
Grape Soda,46.0,11.39,0.0,0.015,0.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
"Coco polo, hazelnuts",475.0,7.5,17.5,0.1875,13.88888889,17.5,10.0,10,6,10,2,0,5,5,28,10,18,D
Bella Grace Collagen Elixir,51.72413793,0.0,0.0,1.077586207,0.0,0.0,10.34482759,8,0,0,10,0,0,5,18,5,13,D
"Grady's, Cold Brew Coffee Concentrate",8.0,0.0,0.0,0.0,9.375,0.0,0.0,1,0,0,0,0,0,0,1,0,1,B
Mineral green elixir,12.0,2.54,0.0,0.17,4.921875,1.7,0.28,1,2,0,1,0,2,0,4,2,2,B
Japanese matcha elixir,12.0,3.66,0.0,0.17,1.3671875,1.7,0.0,1,3,0,1,0,2,0,5,2,3,C
Ginger beer,25.0,4.79,0.0,0.0,18.75,0.0,0.28,4,4,0,0,0,0,0,8,0,8,C
Iced black tea,12.0,3.0,0.0,0.005,0.0,0.0,0.0,1,3,0,0,0,0,0,4,0,4,C
Organic green iced tea,24.50980392,6.12745098,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,0,0,9,0,9,C
"Iced Black Tea, Lemon",34.0,8.33,0.0,0.00508,0.0,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
Chaga Ashwagandha Butterscotch Cream,200.0,0.0,0.0,1.0,0.0,10.0,0.0,10,0,0,10,0,5,0,20,5,15,D
Organic plain aussie kefir cultured low fat milk,46.0,3.33,0.83,0.155,0.0,0.0,3.33,7,3,0,1,0,0,2,11,2,9,C
Strawberry aussie kefir cultured whole milk,88.0,10.42,2.08,0.155,24.26833333,0.4,2.92,10,7,2,1,0,0,1,20,1,19,E
Lassi Yogurt Drink,86.0,12.5,2.08,0.045,0.0,0.0,1.67,10,9,2,0,0,0,1,21,1,20,E
Ayran drinkable yougurt,51.86721992,1.659751037,2.489626556,0.788381743,0.0,0.0,2.074688797,8,2,2,8,0,0,1,20,1,19,E
100% premium apple cider,50.0,12.5,0.0,0.0625,0.0,0.0,0.0,7,9,0,0,0,0,0,16,0,16,D
"Wheymonade, Probiotic Cooler, Raspberry, Lime",31.0,2.64,0.0,0.0925,37.59765625,3.1,0.88,5,2,0,1,0,4,0,8,4,4,C
Kombucha n2 sencha green,14.0,3.2,0.0,0.0,0.0,0.0,0.1,1,3,0,0,0,0,0,4,0,4,C
Lemon lime laugh fiber infused water,2.0,0.0,0.0,0.0,0.0,1.1,0.0,0,0,0,0,0,1,0,0,1,-1,A
Mixed berry smile fiber infused water,2.0,0.0,0.0,0.0,0.0,1.1,0.0,0,0,0,0,0,1,0,0,1,-1,A
Cucumber lime love fiber infused water,2.0,0.0,0.0,0.0,0.0,1.1,0.0,0,0,0,0,0,1,0,0,1,-1,A
Pineapple coconut live fiber infused water,2.0,0.0,0.0,0.0,0.0,1.1,0.0,0,0,0,0,0,1,0,0,1,-1,A
Orange mango dance fiber infused water,2.0,0.0,0.0,0.0,0.0,1.1,0.0,0,0,0,0,0,1,0,0,1,-1,A
Iced coffee,62.0,10.83,0.62,0.145,0.0,0.0,1.67,9,8,0,1,0,0,1,18,1,17,D
"Iced coffee beverage, vanilla hazelnut",67.0,10.42,0.83,0.145,0.0,0.0,2.08,10,7,0,1,0,0,1,18,1,17,D
Iced coffee beverage,62.0,10.42,0.62,0.155,0.0,0.0,2.08,9,7,0,1,0,0,1,17,1,16,D
Sea salt caramel iced coffee,62.0,10.42,0.62,0.155,0.0,0.0,2.08,9,7,0,1,0,0,1,17,1,16,D
Iced coffee,67.0,10.42,0.83,0.145,0.0,0.0,2.08,10,7,0,1,0,0,1,18,1,17,D
"All natural clam juice, clam",0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,0,5,0,0,0,5,0,5,C
Soda,29.0,7.5,0.0,0.02,0.0,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
Old Time Quality Cherry,31.0,7.32,0.0,0.02,0.0,0.0,0.0,5,5,0,0,0,0,0,10,0,10,C
"Filber's, Ginger Beer",31.0,7.89,0.0,0.02,0.0,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
Grape memory kombucha,20.0,3.96,0.0,0.0,0.0,0.0,0.44,3,3,0,0,0,0,0,6,0,6,C
3 root kombucha,20.0,3.96,0.0,0.0,0.0,0.0,0.44,3,3,0,0,0,0,0,6,0,6,C
Organic Kombucha,6.4,3.1,0.0,0.4,0.0,0.0,0.0,0,3,0,4,0,0,0,7,0,7,C
Concird grape raw kombucha,12.5,3.333333333,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0,0,0,4,0,4,C
"Zone 8, Caffeine Free Honey Lemon Tea, Honey Lemon",28.0,7.2,0.0,0.005,9.375,0.0,0.0,4,5,0,0,0,0,0,9,0,9,C
"Zone 8, Caffein Free Hibiscus Tea, Hibiscus",28.0,6.2,0.0,0.0,12.5,0.0,0.0,4,5,0,0,0,0,0,9,0,9,C
"Zone 8, Masala Tea",30.0,7.0,0.0,0.005,10.75,0.0,0.0,5,5,0,0,0,0,0,10,0,10,C
Beverage,24.0,6.0,0.0,0.035,0.0,0.0,0.0,4,5,0,0,0,0,0,9,0,9,C
"Lemonade raw kombucha with black tea, lemonade raw kombucha",33.0,7.34,0.0,0.0,10.665,0.0,0.0,5,5,0,0,0,0,0,10,0,10,C
Hibiscus raw kombucha,20.0,4.58,0.0,0.0,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Kombucha,20.0,3.96,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Kombucha,18.0,3.52,0.0,0.0,5.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Instant momirdica drink,357.1428571,21.42857143,0.0,0.0,0.0,0.0,0.0,10,10,0,0,0,0,0,20,0,20,E
"Zivot, Probiotic Drink Ginger [Beer]",17.0,5.08,0.0,0.0,5.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Organic Chia Seed Powder,533.0,0.0,3.33,0.05,0.0,33.3,20.0,10,0,3,0,0,5,5,13,10,3,C
Supergreens & Protein,392.8571,9.5238,1.1905,1.78571425,4.781963205,18.4,54.7619,10,7,1,10,0,5,5,28,10,18,D
Organic supergreens,360.0,10.0,0.0,1.45,52.42918105,28.0,30.0,10,7,0,10,2,5,5,27,12,15,D
Organic Maca Powder,400.0,30.0,0.0,0.0,0.0,25.0,20.0,10,10,0,0,0,5,5,20,10,10,C
Organic Red Maca Powder,40.0,0.0,0.0,0.0,0.0,25.0,2.0,6,0,0,0,0,5,1,6,6,0,B
vhp vanilla drink,373.1343284,14.92537313,2.23880597,1.231343284,0.0,1.492537313,52.23880597,10,10,2,10,0,2,5,32,7,25,E
Unflavored,352.94116,0.0,0.0,1.25,0.0,0.0,88.23529,10,0,0,10,0,0,5,20,5,15,D
Thai Tea Drink,270.0,53.0,2.0,0.825,0.0,2.0,4.0,10,10,1,9,0,2,2,30,4,26,E
"Lucia, thai tea drink, cha thai",67.0,11.67,0.21,0.11,0.0,0.0,0.83,10,8,0,1,0,0,0,19,0,19,E
"T.A.S. Brand, Sugarcane Drink",42.0,10.65,0.0,0.0075,0.0,0.0,0.0,6,8,0,0,0,0,0,14,0,14,D
Satisfy me whole food meal replacement,46.0,2.92,0.0,0.0825,22.22222222,2.9,2.08,7,2,0,0,0,4,1,9,5,4,C
Ginger Beer,33.0,3.75,0.0,0.01,10.0,0.0,0.42,5,3,0,0,0,0,0,8,0,8,C
Byron Bay Chilli Co Byron Bay Chilli Heavenly Habanero Sauce,31.0,5.7,0.0,1.17,41.28125,0.0,0.0,5,4,0,10,2,0,0,19,2,17,D
"Oo, Ginger Ale",28.0,6.76,0.0,0.0,0.0,0.3,0.0,4,5,0,0,0,0,0,9,0,9,C
All-natural soda,28.0,6.76,0.0,0.0,0.0,0.3,0.0,4,5,0,0,0,0,0,9,0,9,C
All natural soda,28.0,6.76,0.0,0.0,0.0,0.3,0.0,4,5,0,0,0,0,0,9,0,9,C
Lemonade,33.0,7.5,0.0,0.015,9.375,0.0,0.0,5,6,0,0,0,0,0,11,0,11,D
Kombucha,17.0,2.95,0.0,0.0475,41.015625,0.0,1.27,3,2,0,0,2,0,0,5,2,3,C
Kombucha,17.0,2.95,0.0,0.0,2.604166667,0.0,1.27,3,2,0,0,0,0,0,5,0,5,C
Kombucha,3.383458647,2.631578947,0.0,0.0,0.0,0.0,1.127819549,0,2,0,0,0,0,0,2,0,2,B
Kombucha,17.0,2.63,0.0,0.0,31.25,0.0,1.13,3,2,0,0,0,0,0,5,0,5,C
Kombucha,17.0,3.01,0.0,0.0,28.125,0.0,1.13,3,3,0,0,0,0,0,6,0,6,C
Tropical Lemonade,38.0,8.75,0.0,0.03,18.22916667,0.0,0.0,6,6,0,0,0,0,0,12,0,12,D
Organic kombucha,23.0,3.76,0.0,0.0,35.0,0.0,1.13,4,3,0,0,0,0,0,7,0,7,C
Drink Mix Aloe Vera,250.0,1.25,0.0,0.0,0.0,0.0,0.0,10,1,0,0,0,0,0,11,0,11,D
Good happy kombucha,22.0,3.2,0.0,0.0,0.0,0.0,0.0,4,3,0,0,0,0,0,7,0,7,C
King of Energy Caffeine Shot,0.0,0.0,0.0,0.744047619,0.0,0.0,0.0,0,0,0,8,0,0,0,8,0,8,C
Quantum nutritional flakes vegetarian/vegan protein,375.0,0.0,0.0,0.0,0.0,25.0,50.0,10,0,0,0,0,5,5,10,10,0,B
Milkis original milk & yogurt flavor carbonated drink,52.0,12.4,0.0,0.011,0.0,0.0,0.0,8,9,0,0,0,0,0,17,0,17,D
Cider,44.0,8.4,0.0,0.01,0.0,0.0,0.0,7,6,0,0,0,0,0,13,0,13,D
Milkis Original Flavor,4.0,0.4,0.0,0.014,0.0,0.0,0.4,0,1,0,0,0,0,0,1,0,1,B
Basil Seed Drink,20.7,3.79,0.0,0.0216,0.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Hot Chocolate + Adaptogens,535.7143,35.7143,28.5714,0.3125,64.53868333,0.0,7.1429,10,10,10,3,4,0,4,33,8,25,E
Strawberry Basil Kombucha,13.88888889,3.055555556,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0,0,0,4,0,4,C
My muse organic enhanced water,1000.0,100.0,0.0,11.25,0.0,0.0,0.0,10,10,0,10,0,0,0,30,0,30,E
Chocolate High Protein Lowfat Milk,66.7,7.08,0.208,0.099,0.0,0.417,6.67,10,5,0,1,0,0,4,16,4,12,D
Salted Caramel meal replacement,369.1275168,0.0,3.355704698,4.899328859,0.0,16.77852349,50.33557047,10,0,3,10,0,5,5,23,10,13,D
BRCC Caramel Vanilla Triple Shot,31.6,4.29,0.564,0.152,0.0,0.226,1.13,5,3,0,1,0,0,0,9,0,9,C
Kombucha ginger,20.29598309,3.805496829,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Kombucha,20.29598309,5.073995772,0.0,0.0,0.0,0.0,0.0,3,4,0,0,0,0,0,7,0,7,C
Legend ocean water,12.90322581,0.0,0.0,0.0,0.0,6.451612903,0.0,1,0,0,0,0,5,0,1,5,-4,A
Ghost Legend Pre Workout Cherry Limeade,60.60606061,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,0,0,9,0,9,C
Kombucha,16.90140845,2.253521127,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,0,0,5,0,5,C
Blueberry basil hard jun kombucha beer,51.0,3.94,0.0,0.0,9.375,0.0,0.0,8,3,0,0,0,0,0,11,0,11,D
Raspberry Goji Rose Raw Jun Kombucha,16.90140845,2.253521127,0.0,0.0,4.017857143,0.0,0.0,3,2,0,0,0,0,0,5,0,5,C
Raw Jun Kombucha,16.90140845,2.253521127,0.0,0.0,2.604166667,0.0,0.0,3,2,0,0,0,0,0,5,0,5,C
blueberry basil kombucha,17.91044776,2.388059701,0.0,0.0,2.678571429,0.0,0.0,3,2,0,0,0,0,0,5,0,5,C
BlackBerry Mint Kombucha,16.90140845,2.253521127,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,0,0,5,0,5,C
Jun Kombucha,0.0,2.253521127,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0,0,2,0,2,B
Jun Kombucha Chai Pear,17.64705882,2.352941176,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,0,0,5,0,5,C
Jun Kombucha,22.53521127,4.788732394,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,0,0,8,0,8,C
Cosmic Stardust Energy Drink,2.82,0.0,0.0,0.127,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,B
Cherry Slush Energy Drink,2.82,0.0,0.0,0.141,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,B
Orange Kiss Energy Drink,2.82,0.0,0.0,0.134,0.0,0.0,0.282,0,0,0,1,0,0,0,1,0,1,B
Energy drinks,83.33333333,8.333333333,0.0,3.541666667,0.0,0.0,0.0,10,6,0,10,0,0,0,26,0,26,E
Witch’s Brew Energy Drink,4.225352113,0.281690141,0.0,0.11971831,0.0,0.0,0.0,0,1,0,1,0,0,0,2,0,2,B
Alani nu sparkling,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0,0,10,0,10,C
Beverage,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0,0,10,0,10,C
Cherry Slush Energy Drink,83.33333333,8.333333333,0.0,3.541666667,0.0,0.0,0.0,10,6,0,10,0,0,0,26,0,26,E
Cherry slush,2.78,0.0,0.0,0.118,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,B
Berry pop,2.82,0.0,0.0,0.12,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,B
Breezeberry Energy Drink,4.23,0.0,0.0,0.141,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,B
Alani nu energy stick,89.28571429,0.0,0.0,0.669642857,0.0,0.0,0.0,10,0,0,7,0,0,0,17,0,17,D
Juicy Peach Energy Drink,2.82,0.0,0.0,0.127,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,B
Cherry Twist Energy Drink,4.23,0.0,0.0,0.127,0.0,0.0,0.282,0,0,0,1,0,0,0,1,0,1,B
Koe kombucha,9.85915493,1.408450704,0.0,0.007042254,0.0,0.0,0.0,1,1,0,0,0,0,0,2,0,2,B
sleep c tonic,428.5714286,28.57142857,0.0,0.0,0.0,0.0,0.0,10,10,0,0,0,0,0,20,0,20,E
Gfuel - starfruit,15.0,0.0,0.0,0.0001975,0.0,0.0,0.0,3,0,0,0,0,0,0,3,0,3,C
Gfuel Peach Rings,214.2857143,0.0,0.0,0.928571429,0.0,0.0,0.0,10,0,0,10,0,0,0,20,0,20,E
Radio Active Lemonade Energy Drink,214.2857143,0.0,0.0,2.821428571,0.0,0.0,0.0,10,0,0,10,0,0,0,20,0,20,E
Tepache Grapefruit Lime Paloma,9.86,1.41,0.0,0.0387,11.87918527,0.845,0.0,1,1,0,0,0,1,0,2,1,1,B
Chocolate 1% Lowfat Milk,70.83333333,12.5,0.625,0.177083333,0.0,0.0,3.333333333,10,9,0,1,0,0,2,20,2,18,D
Chocolate milk,50.0,6.666666667,1.071428571,0.101190476,0.0,0.0,1.904761905,7,5,1,1,0,0,1,14,1,13,D
Chocolate Milk,100.0,16.92307692,0.0,0.288461538,0.0,0.0,6.153846154,10,10,0,3,0,0,3,23,3,20,E
kombucha,25.29761905,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,4,0,4,C
Orange passion mimosa hard kombucha,38.2,0.0,0.0,0.0,1.71875,0.0,0.0,6,0,0,0,0,0,0,6,0,6,C
Guava Citra Hard Kombucha,47.0,0.0,0.0,0.0,4.1015625,0.0,0.0,7,0,0,0,0,0,0,7,0,7,C
Prebiotic soda,5.633802817,1.408450704,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Prebiotic Soda Cherry Limeade,25.0,5.0,0.0,0.0,2.115,2.0,0.0,4,4,0,0,0,2,0,8,2,6,C
cold brew latte,30.98591549,0.281690141,0.985915493,0.176056338,100.0,0.281690141,0.563380282,5,1,0,1,10,0,0,7,10,-3,A
Chocolate Skim Milk,63.55932203,10.59322034,0.0,0.180084746,0.0,0.423728814,4.661016949,9,8,0,2,0,0,2,19,2,17,D
Xxtra Coffee + Energy Drink Mocha,29.3,2.25,0.676,0.0479,0.0,0.0,1.58,5,2,0,0,0,0,0,7,0,7,C
"Shurfine, soda, lemon lime, lemon lime",39.0,10.14,0.89,0.0425,0.0,0.0,0.0,6,7,0,0,0,0,0,13,0,13,D
Mirinda,0.0,5.0,0.0,0.014,0.0,0.0,0.0,0,4,0,0,0,0,0,4,0,4,C
Meta Moon Hydration Drink,4.0,0.4,0.0,0.0025,23.21428571,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Lemonade,5.0,0.2,0.0,0.01,0.0,0.0,0.02,0,1,0,0,0,0,0,1,0,1,B
prime hydration strawberry & banana,4.0,0.5,0.0,0.01,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
Bubblicious Cotton Candy Energy Drink,3.17,0.423,0.0,0.0185,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,B
"Veri, Organic Ginger Ale",17.0,4.23,0.0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
"Veri, flavored soda, lemon lime, lemon lime",17.0,4.23,0.0,0.0,2.115,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
"Veri, Organic Soda Cola",17.0,4.23,0.0,0.0,2.115,0.0,0.0,3,3,0,0,0,0,0,6,0,6,C
Cor-Performance Whey,0.0,0.0,0.0,0.0,0.0,3.0,72.73,0,0,0,0,0,4,5,0,9,-9,A
Cor-Performance Whey Protein,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,0,0,5,0,5,-5,A
Fast Digesting Whey Protein,6.451612903,6.451612903,1.612903226,1.048387097,0.0,0.0,77.41935484,0,5,1,10,0,0,5,16,5,11,D
100% Organic Lemonade,48.0,11.2,0.0,0.0,12.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
100% organic lemonade,50.0,10.83,0.0,0.0,12.0,0.0,0.0,7,8,0,0,0,0,0,15,0,15,D
Protein Drink Mix,379.3103448,6.896551724,5.172413793,1.896551724,0.0,4.3,51.72413793,10,5,5,10,0,5,5,30,10,20,E
Protein drink mix,391.0,0.0,0.0,2.175,0.0,4.3,65.22,10,0,0,10,0,5,5,20,10,10,C
"Chocolate plant based protein shake, chocolate",55.0,2.11,0.21,0.275,0.0,0.4,4.22,8,2,0,3,0,0,2,13,2,11,D
Vanilla,54.8523,2.1097,0.0,0.28481025,0.0,0.0,4.2194,8,2,0,3,0,0,2,13,2,11,D
"Plant based protein drink mix, chocolate",375.0,0.0,0.0,2.605,0.0,8.3,62.5,10,0,0,10,0,5,5,20,10,10,C
Peanut Butter Chocolate Plant Based Protein,400.0,6.666666667,5.0,1.916666667,2.5,3.333333333,50.0,10,5,4,10,0,4,5,29,9,20,E
Matcha latte plant based protein drink mix,375.0,0.0,0.0,1.5625,0.0,8.3,62.5,10,0,0,10,0,5,5,20,10,10,C
Protein and greens,384.6154,3.8462,3.8462,2.1153845,20.33653838,3.8,57.6923,10,3,3,10,0,5,5,26,10,16,D
Cinnamon roll protein drink mix,400.0,6.666666667,3.333333333,1.916666667,0.0,13.33333333,50.0,10,5,3,10,0,5,5,28,10,18,D
Orignial Lemonade,333.3333333,33.33333333,0.0,0.0,0.0,0.0,0.0,10,10,0,0,0,0,0,20,0,20,E
Black cherry limeade,333.3333333,33.33333333,0.0,0.0,0.0,0.0,0.0,10,10,0,0,0,0,0,20,0,20,E
Ice Tea Drink mix,333.3333,1.0,0.0,0.0,0.0,0.0,0.0,10,1,0,0,0,0,0,11,0,11,D
Immunity superfood water enhancer,375.0,0.0,0.0,0.0,0.0,62.5,0.0,10,0,0,0,0,5,0,10,5,5,C
Calm superfood water enhancer,384.6153846,15.38461538,0.0,0.0,0.0,46.15384615,0.0,10,10,0,0,0,5,0,20,5,15,D
Energy superfood water enhancer,384.6153846,0.0,0.0,0.0,0.0,61.53846154,0.0,10,0,0,0,0,5,0,10,5,5,C
Digestion superfood water enhancer,375.0,0.0,0.0,0.0,0.0,75.0,0.0,10,0,0,0,0,5,0,10,5,5,C
Lemonade,42.0,8.33,0.0,0.0,14.5825,0.4,0.42,6,6,0,0,0,0,0,12,0,12,D
Sparkling Lemonade,38.0,8.75,0.0,0.02,0.0,0.0,0.0,6,6,0,0,0,0,0,12,0,12,D
Double shot energy latte,40.0,4.470588235,0.705882353,52.94117647,0.0,0.0,1.176470588,6,3,0,10,0,0,0,19,0,19,E
Cold brew ready to drink coffee,8.0,0.0,0.0,0.01,0.0,0.0,0.42,1,0,0,0,0,0,0,1,0,1,B
"Sweetened cold brew coffee, sweetened",15.0,2.13,0.0,0.01,0.0,0.0,0.43,3,2,0,0,0,0,0,5,0,5,C
Caramel Iced Latte,62.70821086,10.19008426,0.979815795,0.195963159,0.0,0.0,1.567705271,9,7,0,2,0,0,0,18,0,18,D
Iced latte vanilla sweet coffee,68.29268293,11.2195122,0.975609756,0.12804878,0.0,0.0,1.463414634,10,8,0,1,0,0,0,19,0,19,E
"Splurge, Fruit Drink, Cranberry Lemonade",25.0,6.26,0.0,0.0125,0.0,0.0,0.0,4,5,0,0,0,0,0,9,0,9,C
