product_name,energy-kcal_100g,sugars_100g,saturated-fat_100g,salt_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g,fiber_100g,proteins_100g,nutriscore_grade
Zen wtr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Freshbe, sparkling beverage, peach",46.0,11.0,0.0,0.0,10.5,0.0,0.0,e
"Freshbe, non-alcoholic sparkling beverage, mojito",46.0,11.0,0.0,0.025,10.75,0.0,0.0,e
Sparkling Beverage,42.0,10.49,0.0,0.0,5.1225,0.0,0.0,e
"Freshbe, sparkling beverage, cosmo, cosmo",46.0,11.0,0.0,0.0,16.0,0.0,0.0,e
Sparkling Beverage,17.0,4.06,0.0,0.0,2.03,0.0,0.0,d
"Realtree outdoor energy, emerald ice energy drink",51.0,11.81,0.0,0.0675,0.0,0.0,0.0,e
"Team realtree, outdoor energy drink, arctic storm",51.0,11.81,0.0,0.0675,0.0,0.0,0.0,e
Brain Juice,243.90243902439,48.780487804878,0.0,0.0,0.0,0.0,0.0,e
Brain juice,102.04081632653,20.408163265306,0.0,0.0,0.0,0.0,0.0,e
"Cholaca, pure liquid cacao",158.0,14.04,5.26,0.0,0.0,1.8,1.75,e
Organic mint almond maple dairy-free coffee latte,29.0,5.79,0.0,0.0075,2.5,0.0,0.0,d
Cold brew coffee,0.0,0.0,0.0,0.005,0.0,0.0,0.0,b
Original coffee,0.0,0.0,0.0,0.005,0.0,0.0,0.0,b
Vanilla bean coffee,14.0,3.22,0.0,0.005,0.0,0.0,0.0,c
Toasted coconut coffee,14.0,3.22,0.0,0.005,0.0,0.0,0.0,c
Kombucha lavender hibiscus,22.0,3.86,0.0,0.0,0.0,0.2,0.0,d
Ginger kombucha,22.0,3.86,0.0,0.0,2.08333333333333,0.2,0.0,d
Jasmine kombucha,22.0,3.86,0.0,0.0,0.0,0.2,0.0,d
Chai kombucha,22.0,3.86,0.0,0.0,0.0,0.2,0.0,d
Kombucha cascara,22.0,3.86,0.0,0.0,0.0,0.2,0.0,d
Cold brew coffee latte,29.0,4.18,0.0,0.0125,15.0,0.0,0.0,d
Dairy free cafe miel,29.0,4.18,0.0,0.0125,14.0625,0.0,0.0,d
Hazelnut milk + raspberry coffee latte,29.0,4.18,0.0,0.0125,15.0,0.0,0.0,d
"2 towns cider house, bright cider hard apple cider",39.0,1.97,0.0,0.0,0.0,0.0,0.0,d
Meyer lemonade,34.0,8.02,0.0,0.005,17.005,0.0,0.0,e
Vanilla Latte Coffee With Almondmilk,38.0,5.51,0.0,0.2025,11.8055555555556,0.4,0.42,e
Double Espresso Cold Brew Coffee With Almond Milk,33.33,4.17,0.0,0.2117,7.9196,0.42,0.83,d
Mocha Cold Brew Coffee With Almondmilk,33.333333333333,4.4444444444444,0.13888888888889,0.18055555555555,8.60763888888886,0.55555555555556,0.83333333333333,d
Salted Caramel Cold Brew Coffee With Almondmilk,33.557046979866,4.3624161073826,0.0,0.2265100671141,9.08976510067118,0.33557046979866,0.67114093959732,d
Double Espresso Cold Brew Coffee With Almond Milk,35.0,4.19,0.0,0.21,8.45,0.3,0.65,d
Mocha Cold Brew Coffee With Almondmilk,35.483870967742,4.1935483870968,0.0,0.18548387096774,8.96370967741937,0.64516129032258,0.64516129032258,d
Pure squeezed homestyle meyer lemonade,32.0,8.04,0.0,0.0075,17.01,0.0,0.0,e
"Califia farms, agua fresca fruit drink, lemonade",34.0,8.02,0.0,0.005,20.05,0.0,0.0,e
Pumpkin Spice Latte Almondmilk,33.33,4.17,0.0,0.1799,36.6071428571429,0.42,0.42,d
Concentrated Cold Brew Coffee,8.45,0.0,0.0,0.0,0.0,0.0,0.0,c
Cold brew coffee,45.0,6.13,0.0,0.1775,10.99625,0.6,0.65,e
"Cold brew coffee with almond milk, triple shot",35.0,3.23,0.0,0.2175,7.97375,0.3,0.65,d
"Cold brew coffee with almondmilk, dirty chai",35.0,4.19,0.0,0.17,11.6071428571429,0.3,0.65,d
"Mo.Tea, Ice Tea, Lime & Agave",17.0,3.75,0.0,0.02,0.0,0.0,0.42,d
Lemon lime electrolyte beverage,6.0,0.84,0.0,0.02,16.6666666666667,0.4,0.0,c
Berry blast electrolyte beverage,6.0,0.84,0.0,0.02,16.6666666666667,0.4,0.0,c
"Salted caramel chocolate plant powered energizing nutrition protein mix, salted caramel chocolate",361.0,16.67,0.0,1.4575,0.0,2.8,50.0,e
"Creamy peanut butter plant powered energizing nutrition protein mix, creamy peanut butter",361.0,16.67,0.0,2.7775,20.695,2.8,50.0,e
A refreshing carbonated matcha tea,25.0,5.83,0.0,0.0,0.0,0.0,0.0,d
Carbonated matcha tea,25.0,5.92,0.0,0.0,0.0,0.0,0.0,d
Ugly Sparkling Water,100.0,0.0,0.0,0.0,0.0,0.0,0.0,e
Green Tea With Natural Flavors,28.0,7.04,0.0,0.0,8.52,0.0,0.0,d
Perfect Ph Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Hydration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Outlaw, Original Energy Drink",38.0,9.58,0.0,0.11,0.0,0.0,0.0,e
"Outlaw, energy drink",0.0,0.0,0.0,0.0675,0.0,0.0,0.0,b
"Original outlaw energy, energy drink, fresh zero",0.0,0.0,0.0,0.0675,0.0,0.0,0.0,b
"Outlaw, Energy Drink, Passion Punch",38.0,9.58,0.0,0.11,0.0,0.0,0.0,e
Energy drink,10.0,1.69,0.0,0.01,1.69,0.0,0.0,c
Energy drink,10.0,1.69,0.0,0.01,3.38,0.0,0.0,c
Organic energy drink,10.0,1.69,0.0,0.01,4.225,0.0,0.0,c
Perfect ph water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Pudding,82.0,8.24,1.18,0.1775,0.0,0.0,2.35,e
"51 Fifty, Sugar Free Energy Drink",45.0,10.7,0.0,0.14,0.0,0.0,0.0,e
"51 Fifty, Energy Drink, Fruit Punch",19.0,4.64,0.0,0.11,0.0,0.0,0.0,d
"Organic strawberry, banana, sweet potato energy drink, strawberry, banana, sweet potato",46.0,11.39,0.0,0.0,0.0,0.0,0.0,e
"51 Fifty, Energy Drink, Grape",42.0,10.55,0.0,0.1425,0.0,0.0,0.0,e
"51 fifty, live the madness energy drink, melonberry",42.0,10.42,0.0,0.14,0.0,0.0,0.0,e
"Organic peach, papaya, sweet potato energy drink, peach, papaya, sweet potato",46.0,11.39,0.0,0.0,0.0,0.0,0.0,e
"Infused spring water, apple cinnamon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Infused spring water, organic tangerine",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Just water infused,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Water cherry infused,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Pimento, Sparkling Drink, Spicy Ginger",28.0,7.2,0.0,0.0,0.0,0.0,0.0,d
"Yoga Veda, Kama Beverage, Guava & Passion Fruit",20.0,5.35,0.0,0.0175,30.0864083426339,0.0,0.0,d
Fermented apple cider vinegar superdrink,12.0,2.34,0.0,0.0,6.25,0.0,0.0,c
Sparkling probiotic,17.0,4.17,0.0,0.0025,33.3333333333333,0.0,0.0,d
Chocolate Cream Milk,66.666666666667,0.41666666666667,3.75,0.25,0.0,0.41666666666667,2.5,e
Sky Kombucha,16.901408450704,3.3802816901408,0.0,0.0,0.0,0.0,0.0,d
Pomegranate Berry Enhanced Sparkling Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Sparkling water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Strawberry Kiwi Enhanced Sparkling Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Watermelon Strawberry Yerba Mate Sparkling Water,0.0,0.0,0.0,0.0052854122621565,0.0,0.0,0.0,b
Yerbaé Orange Vanilla,0.0,0.0,0.0,5.2854122621565,0.0,0.0,0.0,e
Acai Blueberry Enhanced Sparkling Water,0.0,0.0,0.0,0.0052854122621565,0.0,0.0,0.0,b
Yerbamate,0.0,0.0,0.0,2.5,0.0,0.0,0.0,e
Pumpkin Spice Energy Drink,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Himalayan Minerals Water,0.0,0.0,0.0,0.005,0.0,0.0,0.0,b
Himalayan Minerals Water,0.0,0.0,0.0,3.4722222222222,0.0,0.0,0.0,e
Himalayan Minerals Water,0.0,0.0,0.0,1.25,0.0,0.0,0.0,c
Alkaline water,0.0,0.0,0.0,5.0,0.0,0.0,0.0,e
Water,0.0,0.0,0.0,0.005,0.0,0.0,0.0,b
Cold Brew,7.04,0.0,0.0,0.0,0.0,0.0,1.13,b
Cold Brew,5.88,0.0,0.0,0.0,0.0,0.0,0.882,b
Bizzy cold brew,3.3755274261603,0.0,0.0,0.0,0.0,0.0,0.0,b
Organic Breakfast Blend,5.56,0.0,0.0,0.0,0.0,0.0,0.278,b
Gratitude tea peach,0.22573363431151,2.2573363431151,0.0,0.0,0.0,0.0,0.22573363431151,c
Gratitude Tea,0.22573363431151,2.2573363431151,0.0,0.0,0.0,0.0,0.22573363431151,c
Refreshing mint tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Original green tea,10.0,2.26,0.0,0.0,0.0,0.0,0.23,c
Ginger Beer Regular,20.0,4.7887323943662,0.0,0.17605633802817,0.0,0.0,0.0,d
Zolli pops,192.30769230769,92.307692307692,0.0,0.0,0.0,0.0,0.0,e
Cactus + Ginger with Lime,7.0422535211268,1.1267605633803,0.0,0.0,0.0,0.28169014084507,0.0,c
Cactus + Wild Prickly Pear,7.0422535211268,1.1267605633803,0.0,0.0,0.0,0.28169014084507,0.0,c
"Lemon flower sipperior craft soda, lemon flower",28.0,5.79,0.0,0.0,0.0,0.0,0.0,d
Soda,20.0,6.11,0.0,0.0,0.0,0.0,0.0,d
Aloe vera drink with pulp,12.0,3.33,0.0,0.0375,0.0,0.4,0.0,c
Aloe vera drink with pulp,12.0,3.33,0.0,0.0525,0.0,0.4,0.0,c
"Real fruit soda, raspberry",40.0,9.01,0.0,0.015,12.5,1.1,0.28,e
"Real fruit soda, black raspberry",40.0,5.63,0.0,0.0,7.185,0.3,0.28,e
Real Root Soda Ginger Ale,40.0,10.14,0.0,0.0025,0.0,0.3,0.28,e
"Real fruit soda lemon, lemon",37.0,9.86,0.0,0.0,14.965,0.0,0.28,e
Proud Source Spring Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a
Organic Sparkling Probiotic Drink Lemon Ginger,90.0,0.0,0.0,0.0125,12.5,20.0,0.0,c
Sparkling Probiotic Drink,12.0,2.92,0.0,0.01,0.8544921875,0.0,0.0,c
"Sparkling probiotic drink, coconut",8.0,1.25,0.0,0.0475,10.7142857142857,0.0,0.0,c
Organic Sparkling Probiotic Drink Mango Coconut,8.8888888888889,1.3333333333333,0.0,0.027777777777778,17.5455729166667,0.0,0.22222222222222,c
Organic Sparkling Probiotic Drink Strawberry Acai Coconut,7.2727272727273,1.6363636363636,0.0,0.018181818181818,16.4518229166667,0.0,0.0,c
Organic Sparkling Probiotic Drink Pomegranate,10.42,2.08,0.0,0.0159,14.0625,0.0,0.0,c
Sparkling Probiotic Drink,4.0,0.42,0.0,0.02,5.80078125,0.0,0.0,c
Organic Sparkling Probiotic Drink Mojita Lime Mint Coconut,10.0,2.0,0.0,0.044444444444445,11.5411931818182,0.0,0.22222222222222,c
Organic Sparkling Probiotic Refresher Lemon Cayenne,2.2222222222222,0.66666666666667,0.0,0.0055555555555555,5.55555555555556,0.0,0.0,c
"Kevita, sparkling probiotic drink, hibiscus berry",2.0,0.42,0.0,0.0475,4.86111111111111,0.0,0.0,c
Organic Sparkling Probiotic Drink Tangerine,6.0,0.83,0.0,0.025,8.65384615384616,0.0,0.0,c
"Blueberry cherry sparkling probiotic drink, blueberry cherry",10.0,1.67,0.0,0.02,17.5895690917969,0.0,0.0,c
Apple kale sparkling probiotic drink,15.0,3.33,0.0,0.015,21.74072265625,0.0,0.0,d
Sparkling probiotic drink,8.0,1.67,0.0,0.0475,17.1342329545454,0.0,0.0,c
"Kevita, Cleansing Probiotic Tonic With Apple Cider Vinegar, Cinnamon",8.0,1.67,0.0,0.02,5.35714285714286,0.0,0.0,c
"Kevita, Cleansing Probiotic Tonic, Red Beet",8.0,1.67,0.0,0.02,8.33333333333334,0.0,0.0,c
"Kevita, apple cider vinegar sparkling probiotic tonics, kale lemon",10.0,1.25,0.0,0.02,9.66796875000001,0.0,0.0,c
Organic Apple Cider Vinegar Tonic Turmeric Ginger,8.8888888888889,1.7777777777778,0.0,0.0027777777777778,5.81430288461539,0.0,0.0,c
Organic Master Brew Kombucha Ginger,14.58,3.33,0.0,0.0212,0.0,0.0,0.0,d
Organic Master Brew Kombucha Grapefruit,14.58,3.33,0.0,0.0212,0.410267857142856,0.0,0.0,d
Organic Sparkling Probiotic Drink Strawberry Acai Coconut,8.8888888888889,1.7777777777778,0.0,0.013888888888889,0.0,0.0,0.0,c
Organic Master Brew Kombucha Raspberry Lemon,8.8888888888889,2.0,0.0,0.013888888888889,2.0,0.0,0.0,c
Organic Master Brew Kombucha Lavender Melon,13.333333333333,3.5555555555556,0.0,0.0083333333333332,1.7777777777778,0.0,0.0,c
"Meyer lemon live probiotics apple cider vinegar tonic, meyer lemon",10.0,1.67,0.0,0.015,8.63850911458334,0.0,0.0,c
Apple Cider Vinegar,10.0,0.83,0.0,0.02,5.625,0.0,0.0,c
Master Brew Kombucha,13.333333333333,3.5555555555556,0.0,0.0083333333333332,0.0,0.0,0.0,c
Master Brew Kombucha,14.58,3.33,0.0,0.0212,1.71739583333334,0.0,0.0,d
Organic Apple Cider Vinegar Mandarin Ginseng,10.0,1.67,0.0,0.015,5.87139423076923,0.0,0.0,c
Organic Apple Cider Vinegar Tonic Elderberry,10.0,1.67,0.0,0.015,9.23295454545455,0.0,0.0,c
Raw fizzy probiotic tea,10.0,2.08,0.0,0.0125,33.3333333333333,0.0,0.0,c
Blood Orange Probiotic Tea,8.8183421516755,2.2045855379189,0.0,0.0,25.0,0.0,0.0,c
Holy Kombucha,14.8,2.96,0.0,0.00106,0.0,0.0,0.0,c
"Holy Kombucha, Fizzy Probiotic Tea, Berry Passion",15.0,2.92,0.0,0.0125,37.5,0.0,0.0,c
Moondance raw fizzy probiotic tea,10.0,2.08,0.0,0.0125,25.0,0.0,0.0,c
"Holy Kombucha, Raw Fizzy Probiotic Tea",6.0,1.25,0.0,0.0125,41.015625,0.0,0.0,b
Hibiscus Sangria,437.5,87.5,0.0,0.03125,22.32421875,0.0,0.0,e
"Holy Kombucha, Raw Fizzy Probiotic Tea",12.0,2.5,0.0,0.0125,28.125,0.0,0.0,c
"Kombucha, Raw Fizzy Probiotic Tea",12.0,2.5,0.0,0.0125,26.0416666666667,0.0,0.0,c
Raw fizzy probiotic tea,8.0,2.08,0.0,0.0125,33.8541666666667,0.0,0.0,c
Raw Fizzy Probiotic Tea,4.0,1.0,0.0,0.001,40.0,0.0,0.0,c
Raw fizzy probiotic tea,10.0,2.08,0.0,0.0125,25.0,0.0,0.0,c
Raw fizzy probiotic tea,12.0,2.5,0.0,0.0125,28.125,0.0,0.0,c
Yerba mate kombucha,5.0,1.33,0.0,0.0,5.80078125,0.0,0.0,c
Yerba mate kombucha,7.0,1.67,0.0,0.0,13.0208333333333,0.0,0.0,c
Probiotic tea,12.0,2.92,0.0,0.0,22.2222222222222,0.0,0.0,c
Probiotic tea,350.0,60.0,0.0,0.0,15.625,0.0,0.0,e
Sparkling water infused with caffeine + l-theanine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Cucumber sparkling water, cucumber",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Naturally energizing sparkling water infused with caffeine + l-theanine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Naturally energizing sparkling water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
phocus Naturally energizing sparkling water,3.3823529411765,0.0,0.0,0.0,0.0,0.0,0.0,b
"Hydrate, alkaline ionized water",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Beer,35.0,8.81,0.0,0.005,0.0,0.0,0.0,e
X2 All Natural Energy Gives You The Energy To,28.169014084507,7.0422535211268,0.0,0.0070422535211268,0.0,0.0,0.0,d
Fortified with green tea blend,27.0,6.98,0.0,0.0075,0.0,0.0,0.0,d
"Boba, Bubble Tea, Green Tea, Lychee Bobas",50.0,8.33,0.0,0.02,3.75083333333333,0.0,0.0,e
Organic cold-pressed lemonade,19.0,4.64,0.0,0.0,27.32,0.0,0.0,d
"Sweet'Tauk, Cold-Pressed Lemonade, Strawberry Mint",23.0,5.07,0.0,0.0,30.0,0.0,0.0,d
"Sweet'Tauk, Montaul's Lemonade",20.0,4.51,0.0,0.0,27.255,0.0,0.0,d
"Sweet'Tauk, Mermaid Lemonade, Lemon",23.0,5.07,0.0,0.0,15.035,0.0,0.0,d
"Sweet'Tauk, Montauk's Lemonade, Zingy Ginger",23.0,5.07,0.0,0.0,15.035,0.0,0.0,d
Organic Cold-Pressed Lemonade,21.0,5.06,0.0,0.0,16.295,0.0,0.0,d
Lemonade,3.0,0.28,0.0,0.0175,30.0,0.0,0.28,c
Mango fresh squeezed & cold-pressed,6.0,1.41,0.0,0.0175,20.0,0.0,0.28,c
CBD-INFUSED SPARKLING BEVERAGE,1.4697668949705,0.0,0.0,0.0,0.0,0.0,0.0,b
Purified water enriched with fulvic acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Blk+, Fulvic Trace Mineral Infused Water, Blueberry Acai",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Fulvic Trace Mineral Infused Water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Blk+, Fulvic Trace Mineral Infused Water",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Enhanced water beverage,0.0,0.0,0.0,0.01,0.0,0.0,0.0,b
Energy enriched water beverage,0.0,0.0,0.0,0.01,0.0,0.0,0.0,b
Water beverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Chocolate latte organic cold brew coffee shot with milk,58.0,11.67,0.83,0.0425,0.0,0.0,1.67,e
Organic coffee shot,58.0,11.67,0.83,0.0425,0.0,0.0,1.67,e
Vanilla latte flavored cold brew coffee with milk coffee shot,58.0,11.67,0.83,0.0425,0.0,0.0,1.67,e
Stur Strawberry Watermelon Liquid Water Enhancer,0.0,0.0,0.0,0.0,5.20833333333333,0.0,0.0,b
"Pure black coffee shot, pure black",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Mocha coffee shot, mocha",42.0,8.33,0.0,0.0625,0.0,0.0,1.67,e
"Sweet & creamy latte coffee shot, sweet & creamy latte",58.0,10.0,0.83,0.0825,0.0,0.0,1.67,e
"Vanilla latte organic energy coffee, vanilla latte",55.0,9.23,0.92,0.1225,0.0,0.2,1.54,e
Espresso coffee,33.0,8.33,0.0,0.0,0.0,0.0,0.0,e
Coffee 2xenergy shot,33.0,8.33,0.0,0.0,0.0,0.0,0.0,e
Liquid water enhancer,0.0,0.0,0.0,0.0,7.5,0.0,0.0,b
Espresso coffee,30.0,6.67,0.0,0.0,0.0,0.0,0.0,e
Organic Milk Coffee,58.33,11.67,0.83,0.0423,0.0,0.0,1.67,e
Coffee shot mg caffeine,58.33,11.67,0.83,0.0423,0.0,0.0,1.67,e
Chocolate milk,88.135593220339,10.593220338983,2.5423728813559,0.1218220338983,0.0,1.6949152542373,3.8135593220339,e
Energy Drink,48.0,11.2,0.0,0.17,0.0,0.0,0.0,e
"Icebox, New Orleans Blend Coffee Ready To Drink",0.0,0.0,0.0,0.0,16.6666666666667,0.0,0.0,b
Cold brewed concentrate,50.0,13.33,0.0,0.0,0.0,0.0,0.0,e
"Icebox, Cold Brewed Coffee Ready To Drink",8.0,1.97,0.0,0.0,0.0,0.0,0.0,c
Craft Ginger Ale,35.0,8.24,0.0,0.01,0.0,0.1,0.0,e
Energy drink,2.0,0.0,0.0,0.1675,0.0,0.0,0.0,b
Energy drink,0.0,0.0,0.0,0.1675,0.0,0.0,0.0,b
Artesian Water,0.0,0.0,0.0,0.01,0.0,0.0,0.0,b
"Artesian Water, Naturally Alkaline",0.0,0.0,0.0,0.01044776119403,0.0,0.0,0.0,b
Sparkling artesian water,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,b
"Spring Tea, Natural Spring Water, Green Tea Honey",38.0,9.32,0.0,0.015,0.0,0.0,0.0,e
"Spring Tea, Zero Calorie Sweet Tea, Lemon",0.0,0.0,0.0,0.025,0.0,0.0,0.0,b
"Spring2o, 100% Natural Spring Water, Fruit Punch",34.0,8.44,0.0,0.015,0.0,0.0,0.0,e
"Spring2o, 100% Natural Spring Water",42.0,10.13,0.0,0.01524,0.0,0.0,0.0,a
Lima limon spring water,33.0,8.33,0.0,0.02,0.0,0.0,0.0,e
Coconut coco,33.0,8.33,0.0,0.015,0.0,0.0,0.0,e
Fruit punch,33.0,8.33,0.0,0.02,0.0,0.0,0.0,e
Grape uva,33.0,8.33,0.0,0.015,0.0,0.0,0.0,e
100% natural spring water,38.0,8.33,0.0,0.015,0.0,0.0,0.0,e
Made with 100% natural spring water,42.0,10.0,0.0,0.02,0.0,0.0,0.0,e
Fresa,38.0,8.33,0.0,0.015,0.0,0.0,0.0,e
Spring water,33.0,8.33,0.0,0.015,0.0,0.0,0.0,e
Spring Water,0.0,0.0,0.0,0.015,0.0,0.0,0.0,b
"Spring2o, Fruit Punch",0.0,0.0,0.0,0.015,0.0,0.0,0.0,b
"Spring2o, Spring Water, Mixed Berry",0.0,0.0,0.0,0.015,0.0,0.0,0.0,b
Kombucha,13.0,2.11,0.0,0.0,25.0,0.0,0.63,c
Premium Organic Kombucha,10.548523206751,2.1097046413502,0.0,0.0,16.6666666666667,0.0,0.42194092827004,c
Kombucha Blueberry Social,10.548523206751,1.6877637130802,0.0,0.0,30.0,0.0,0.42194092827004,c
Elderberry Kombucha,14.767932489451,2.1097046413502,0.0,0.0,25.0,0.0,0.84388185654008,c
Kombucha Ginger,10.548523206751,1.2658227848101,0.0,0.0,0.0,0.0,0.42194092827004,c
"Hibiscus ginger lime kombucha premium probiotic tea, hibiscus ginger lime",11.0,1.69,0.0,0.0,9.375,0.0,0.42,c
Kombucha,12.658227848101,2.1097046413502,0.0,0.021097046413502,10.9375,0.0,0.42194092827004,c
Strawberry Sage,12.658227848101,1.6877637130802,0.0,0.0,17.5,0.0,0.42194092827004,c
Premium Organic probiotic,12.658227848101,1.6877637130802,0.0,0.0,15.0,0.0,0.42194092827004,c
Peach Out Kombucha,12.676056338028,1.6901408450704,0.0,0.0,0.0,0.0,0.28169014084507,c
Kombucha,9.8591549295775,1.6901408450704,0.0,0.0,0.0,0.0,0.28169014084507,c
Energy Water,12.0,2.96,0.0,0.0,0.0,0.0,0.0,c
Organic acai juice beverage,54.0,8.33,0.21,0.0,56.46,1.2,0.0,e
ICONIC Protein Drink - Chocolate Truffle,41.176470588235,0.0,0.14705882352941,0.07720588235294,0.0,1.2,5.8823529411765,c
ICONIC Protein Drink - Cafe Latte,41.176470588235,0.0,0.0,0.0625,0.0,1.2,5.8823529411765,c
ICONIC Protein Drink - Vanilla Bean,41.1765,0.0,0.0,0.0625,0.0,1.2,5.8824,c
"Coconut matcha protein drink, coconut matcha",38.0,0.88,0.0,0.1625,0.0,1.2,5.88,c
"Turmeric ginger protein drink, turmeric ginger",38.0,0.88,0.0,0.1625,0.0,1.2,5.88,c
"Chocolate truffle protein drink, chocolate truffle",39.0,0.91,0.0,0.1675,0.0,1.2,6.06,c
"Vanilla bean protein drink, vanilla bean",39.0,0.91,0.0,0.1675,0.0,1.2,6.06,c
"Cafe latte grass fed protein drink, cafe latte",39.0,0.91,0.0,0.1675,0.0,1.2,6.06,c
"Cafe latte protein drink, cafe latte",39.0,0.91,0.0,0.1675,0.0,1.2,6.06,c
ICONIC Protein Drink - Cacao + Greens,41.176470588235,0.29411764705882,0.14705882352941,0.022058823529412,14.1071428571429,1.2,5.8823529411765,c
Iconic Immunity Coffee,23.529411764706,0.0,0.58823529411765,0.20588235294118,0.0,0.58823529411765,2.9411764705882,c
"Firepot Nomadic Teas, Spiced Black Tea, Masala Chai",42.0,8.33,0.0,0.105,4.165,0.8,0.0,e
"Firepot Nomadic Teas, Rooibos Chai Tea",42.0,8.33,0.0,0.105,4.165,0.8,0.0,e
"Ginger Beer, Sparkling Cocktail Mixer",38.0,10.0,0.0,0.0,0.625,0.0,0.0,e
Ginger Beer,39.0,8.61,0.0,0.0075,0.0,0.0,0.0,e
Original non-alcoholic sparkling cocktail mixer,33.0,8.06,0.0,0.0075,1.5625,0.0,0.0,e
Supergreen Medley,400.0,12.5,0.0,0.53125,81.25,25.0,50.0,b
Ginger Beer,3.0,0.0,0.0,0.0,0.0,0.0,0.0,b
Kombucha,19.0,4.22,0.0,0.0,2.11,0.0,0.0,d
Pomegranate lemonade kombucha,22.0,3.38,0.0,0.0,16.725,0.0,0.0,d
"Kombucha, blueberry mint",15.0,3.8,0.0,0.0,15.5359375,0.0,0.0,d
"Kombucha, seasonal",15.0,3.38,0.0,0.0,17.4107142857143,0.0,0.0,d
Kombucha,10.176991150442,2.212389380531,0.0,0.0,0.0,0.0,0.0,c
Ginger juniper kombucha,11.0,2.11,0.0,0.0,0.0,0.0,0.0,c
Pomegranate Lemonade Kombucha,8.4337,1.9277,0.0,0.0,33.3333333333333,0.0,0.0,c
Lemon ginger kombucha,19.0,2.92,0.0,0.0,16.6666666666667,0.0,0.0,c
Kombucha,19.0,2.95,0.0,0.0,20.0,0.0,0.0,c
Original kombucha,13.0,1.69,0.0,0.0,0.0,0.0,0.0,c
Humm coconut lime kombucha,9.6385542168675,2.1686746987952,0.0,0.0,13.75,0.0,0.0,c
Kombucha,19.0,2.92,0.0,0.0,0.0,0.0,0.0,c
Strawberry lemonade kombucha,20.83,3.33,0.0,0.0,37.5,0.0,0.0,d
Probiotic kombucha,9.6385542168675,2.1686746987952,0.0,0.0,0.0,0.0,0.0,c
Mango Passionfruit Kombucha,9.6385542168675,2.1686746987952,0.0,0.0,24.21875,0.0,0.0,c
Kombucha,21.0,4.22,0.0,0.0,45.3657670454545,0.0,0.0,c
Hopped Grapefruit,14.77,3.38,0.0,0.0,16.875,0.0,0.0,d
Rethink Water Lemon,0.0,0.0,0.0,0.0,15.0,0.0,0.0,b
Water with zero sugar,0.0,0.0,0.0,0.25,18.75,0.0,0.0,b
Fire Cider,106.66666666667,20.0,0.0,0.0,21.0404829545455,0.0,0.0,e
Fire Cider,100.0,20.0,0.0,0.0,41.66015625,0.0,0.0,e
"Pop Water, Fruit Flavored Sparkling Beverage, Natural Apple",8.0,1.97,0.0,0.0025,0.0,0.0,0.0,c
"Pop Water, Fruit Flavored Sparkling Beverage, Natural Orange",8.0,1.97,0.0,0.0025,0.0,0.0,0.0,c
"Pop Water, Sparkling Beverage, Pineapple",8.0,1.97,0.0,0.005,0.0,0.0,0.0,c
"Pop Water, Sparkling Beverage, Natural Grape",25.0,1.97,0.0,0.0025,0.0,0.0,0.0,d
"Menno Tea, Unsweetened Tea",0.0,0.0,0.0,0.0,0.0,0.0,0.0,b
"Iced Tea, Lemonade + Tea",25.0,5.83,0.0,0.0,0.0,0.0,0.0,d
Peach Tea With Apple,25.369978858351,5.9196617336152,0.0,0.0,0.0,0.0,0.0,d
Grapefruit Chamomile & Cardamon Crafted Beverage,31.0,7.61,0.0,0.0,0.0,0.0,0.0,e
"Sparkling Blackberry Pomegranate & Ginger, An Intensely Refreshing Crafted Beverage",34.0,7.89,0.0,0.0,1.40625,0.0,0.0,e
"Refocus, Hydration All Sport Drink, Lemon Lime",21.0,6.25,0.0,0.0725,3.125,0.0,0.0,d
