product_name,energy-kcal_100g,sugars_100g,saturated-fat_100g,salt_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g,fiber_100g,proteins_100g,energy_points,sugars_points,saturated_fat_points,salt_points,fruits_points,fiber_points,proteins_points,total_negative_points,total_positive_points,total_score,nutriscore_grade
"Artica, Alkaline Water With Electrolytes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Artica, sparkling - sorbet, kiwi strawberry, kiwi strawberry",0,0,0,0,23.68421053,0,0,0,0,0,0,0,0,0,0,0,0,B
Sparkling Sorbet,0,0,0,0,35.52631579,0,0,0,0,0,0,0,0,0,0,0,0,B
"Jolly rancher, soda, blue raspberry, blue raspberry",46,12.92,0,0.0375,0,0,0,7,9,0,0,0,0,0,16,0,16,D
"Jolly rancher, soda, cherry",46,12.92,0,0.0375,0,0,0,7,9,0,0,0,0,0,16,0,16,D
Soda,46,10.83,0,0.025,0,0,0,7,8,0,0,0,0,0,15,0,15,D
"Good Livin', Cola Soda",46,12.08,0,0.0375,0,0,0,7,9,0,0,0,0,0,16,0,16,D
Orange Soda Good Livin',54,14.58,0,0.0375,0,0,0,8,10,0,0,0,0,0,18,0,18,D
"Good livin, soda, cherry cola",46,12.5,0,0.0375,0,0,0,7,9,0,0,0,0,0,16,0,16,D
Soda,42,11.67,0,0.0375,0,0,0,6,8,0,0,0,0,0,14,0,14,D
Soda,50,13.75,0,0.0375,5.973557692,0,0,7,10,0,0,0,0,0,17,0,17,D
Soda,50,12.92,0,0.0375,1.805555556,0,0,7,9,0,0,0,0,0,16,0,16,D
Peach Soda,54,14.17,0,0.0375,0,0,0,8,10,0,0,0,0,0,18,0,18,D
"Good Livin', Root Beer Soda",50,13.75,0,0.0375,0,0,0,7,10,0,0,0,0,0,17,0,17,D
"Espresso iced coffee drink, vanilla",52,6.31,0.45,0.075,0,0.2,2.93,8,5,0,0,0,0,1,13,1,12,D
Lemonade From Concentration,46,10.83,0,0.0375,5.415,0,0,7,8,0,0,0,0,0,15,0,15,D
Lemonade From Concentrate,46,10.83,0,0.0375,10.415,0,0,7,8,0,0,0,0,0,15,0,15,D
Thirst Quencher Drink,25,5.83,0,0.125,0,0,0,4,4,0,1,0,0,0,9,0,9,C
Thirst quencher,25,5.42,0,0.125,0,0,0,4,4,0,1,0,0,0,9,0,9,C
"Good Livin', Thirst Quencher, Fruit Punch",25,5.42,0,0.125,0,0,0,4,4,0,1,0,0,0,9,0,9,C
Thirst quencher,25,5.83,0,0.13,0,0,0,4,4,0,1,0,0,0,9,0,9,C
Thirst quencher,24,5.92,0,0.13,0,0,0,4,4,0,1,0,0,0,9,0,9,C
Thirst quencher,22,5.83,0,0.11,0,0,0,4,4,0,1,0,0,0,9,0,9,C
Juice,21,5.42,0,0.115,0,0,0,3,4,0,1,0,0,0,8,0,8,C
Soda,10,2.22,0,0.1325,0,0,0,1,2,0,1,0,0,0,4,0,4,C
"Good Livin', Good Livin', Grape",10,2.08,0,0.13,0,0,0,1,2,0,1,0,0,0,4,0,4,C
"Good Livin', Water Beverage, Grape",0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Good Livin', Water Beverage, Raspberry",0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Good Livin', Electrolyte Water",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Water beverage,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"My, Go Joe Zero Energy Drink",0,0,0,0.1875,0,0,0,0,0,0,2,0,0,0,2,0,2,B
"Mapco, go joe zero energy drink",0,0,0,0.1875,0,0,0,0,0,0,2,0,0,0,2,0,2,B
"Good Livin', Alkaline Water",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Natural caffeinated spring water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Vapor distilled electrolyte water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Blue raspberry fruit flavored drink, blue raspberry",14,3.44,0,0.0475,1.72,0,0,1,3,0,0,0,0,0,4,0,4,C
"Zesty orange naturally fruit flavored drink, zesty orange",14,3.44,0,0.0475,0,0,0,1,3,0,0,0,0,0,4,0,4,C
"Fruit punch flavored drink, fruit punch",14,3.44,0,0.0475,1.72,0,0,1,3,0,0,0,0,0,4,0,4,C
"Chocolate Milk, Whole",220,26,6,0,0,0,9,10,10,5,0,0,0,5,25,5,20,E
"Hype energy, mojito energy drink",48,11.2,0,0.105,0,0,0,7,8,0,1,0,0,0,16,0,16,D
"Hype energy, mfp, sugar free energy drink",0,0,0,0.2225,0,0,0,0,0,0,2,0,0,0,2,0,2,B
Energy Drink,44,10,0,0.2286,0,0,0,7,7,0,2,0,0,0,16,0,16,D
Energy drink,44,10,0,0.225,0,0,0,7,7,0,2,0,0,0,16,0,16,D
Immunity Cacao Smoothie Mix,400,0,3.75,1.9375,0,15,57.5,10,0,3,10,0,5,5,23,10,13,D
organic fermented beet powder,300,0,0,6.5,0,20,20,10,0,0,10,0,5,5,20,10,10,C
Greens 1 Juice,40,7,0,0.25,0,0,2,6,5,0,2,0,0,1,13,1,12,D
Charcoal lemonade,15,3.75,0,0.01,20,0,0,3,3,0,0,0,0,0,6,0,6,C
Half & Half Iced Tea Lemonade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Java house, chilled coffee drink + milk, vanilla",71,11.25,0.83,0.095,0,0.4,2.08,10,8,0,1,0,0,1,19,1,18,D
Chilled Coffee Drink + Milk,62,10.83,0.62,0.0875,0,0.4,2.08,9,8,0,0,0,0,1,17,1,16,D
African hibiscus unsweet cold brew tea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Island mango black slightly sweet cold brew tea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Mocha authentic cold brew frappe with milk + cane sugar, mocha",57,9.8,0.68,0.0475,0,0,1.69,8,7,0,0,0,0,1,15,1,14,D
"Vanilla authentic cold brew frappe with milk + cane sugar, vanilla",57,9.8,0.68,0.0475,0,0,1.69,8,7,0,0,0,0,1,15,1,14,D
"Coffee authentic cold brew frappe with milk & cane sugar, coffee",57,9.8,0.68,0.0475,0,0,1.69,8,7,0,0,0,0,1,15,1,14,D
Authentic cold brew coffee,6,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,B
"Lightly sweet vanilla authentic cold brew coffee, vanilla",14,2.03,0,0,0,0,0.34,1,2,0,0,0,0,0,3,0,3,C
"Lightly sweet mocha authentic cold brew coffee, mocha",14,2.03,0,0,0,0,0.34,1,2,0,0,0,0,0,3,0,3,C
"Lightly sweet salted caramel authentic cold brew coffee, salted caramel",14,2.36,0,0.02,0,0,0.34,1,2,0,0,0,0,0,3,0,3,C
Unsweet best damn tea,0,0.42,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,B
Dynamo with probiotics,11,1.69,0,0.075,96.58203125,0.4,0.42,1,2,0,0,10,0,0,3,10,-7,A
Digestif with probiotics,29,6.17,0,0.015,63.54166667,0,0,5,5,0,0,4,0,0,10,4,6,C
"Strawberries, Chia Seeds, Stevia",33.75527426,3.797468354,0,0,81.25,2.109704641,0.843881857,5,3,0,0,10,3,0,8,13,-5,A
Juice beverage,34,7.17,0,0.0475,25,0,0,5,5,0,0,0,0,0,10,0,10,C
Juice,25,6.33,0,0,28.125,0,0,4,5,0,0,0,0,0,9,0,9,C
Juice beverage,34,6.75,0,0,70,0,0,5,5,0,0,4,0,0,10,4,6,C
Blue Magic,67.51054852,1.687763713,0.843881857,0.232067511,25.11603376,0.421940928,2.109704641,10,2,0,2,0,0,1,14,1,13,D
Cold brew coffee,36,1.9,0.53,0.09,22.5,0.4,1.06,6,2,0,1,0,0,0,9,0,9,C
Booster shot,42,5.93,0,0.0525,90.08789063,0,0.85,6,4,0,0,10,0,0,10,10,0,B
Watermelon ginger juice with probiotics,32,5.92,0,0.0025,71.875,0,0.63,5,4,0,0,4,0,0,9,4,5,C
Chai nana with rooibos,76,4.02,0.53,0.1175,40.01953125,1.1,2.54,10,3,0,1,2,1,1,14,4,10,C
Chocolate Milk,87.5,10,2.0833,0.19791675,0,0,3.75,10,7,2,2,0,0,2,21,2,19,E
Chocolate milk,87.5,10,2.083333333,0.197916667,0,0,3.75,10,7,2,2,0,0,2,21,2,19,E
"Mini Soda, Orange",35,5.88,0,0.045,0,0,0,5,4,0,0,0,0,0,9,0,9,C
"Mini Soda, Fruit Punch",41,8.24,0,0.0425,0,0,0,6,6,0,0,0,0,0,12,0,12,D
"Caffeine Free Mini Soda, Pineapple",35,7.06,0,0.035,0,0,0,5,5,0,0,0,0,0,10,0,10,C
"Mini Soda, Blueberry",35,5.88,0,0.0425,0,0,0,5,4,0,0,0,0,0,9,0,9,C
Organic Turmeric Drink Original,17,3.89,0,0.0775,1.945,0,0.56,3,3,0,0,0,0,0,6,0,6,C
Organic Turmeric Drink With Cinnamon,17,3.33,0,0.07,1.665,0,0.56,3,3,0,0,0,0,0,6,0,6,C
Organic Turmeric Drink Sugar-Free,3,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Golden Nest, Swallow Nest Beverage, Lychee",29,7.5,0,0.01,20.83333333,0,0,5,6,0,0,0,0,0,11,0,11,D
Peppermint Mocha Cold Brew Coffee With Almondmilk,30.55555556,3.333333333,0.138888889,0.152777778,8.03125,0.555555556,0.833333333,5,3,0,1,0,0,0,9,0,9,C
Cold Brew Coffee With Almond Milk,35,4.19,0,0.2025,10.4653125,0.3,0.65,5,3,0,2,0,0,0,10,0,10,C
Cold brew coffee with almondmilk,38,5,0,0.24,11.84210526,0.4,0.42,6,4,0,2,0,0,0,12,0,12,D
"Califia farms, unsweetened black & white cold brew coffee with almond milk",19,0,0.81,0.1625,11.25,0,0.32,3,0,0,1,0,0,0,4,0,4,C
Black & white cold brew coffee,19,0,0.62,0.1675,11.25,0,0.42,3,0,0,1,0,0,0,4,0,4,C
Cold brew coffee,35,0,1.13,0.235,11.53846154,0.3,1.94,5,0,1,2,0,0,1,8,1,7,C
"Califia, Cold Brew All Black Coffee",6,0,0,0.015,0,0,0.32,0,0,0,0,0,0,0,0,0,0,B
"Califia, Cold Brew Black Coffee, Black Mocha",16,2.58,0,0.0125,0,0.3,0.32,3,2,0,0,0,0,0,5,0,5,C
Latte nitro cold brew coffee with almondmilk,39,3.23,0.16,0.185,0,0.3,0.97,6,3,0,2,0,0,0,11,0,11,D
"Califia farms, nitro cold brew coffee with almond milk, mocha",48,5.81,0.32,0.1775,0,0.3,0.97,7,4,0,1,0,0,0,12,0,12,D
"Nitro cold brew coffee with almondmilk, new orleans",42,3.55,0.16,0.185,16.66666667,0.3,0.65,6,3,0,2,0,0,0,11,0,11,D
Pure Black Medium Roast Cold Brew Coffee,4.17,0,0,0,0,0.278,0,0,0,0,0,0,0,0,0,0,0,B
Pure Black Blonde Roast Cold Brew Coffee,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Cold brew coffee,15,2.5,0,0.01,0,0,0.42,3,2,0,0,0,0,0,5,0,5,C
Cold brew coffee,17,2.5,0,0.01,0,0.4,0.42,3,2,0,0,0,0,0,5,0,5,C
Cold brew coffee,4,0,0,0.015,0,0,0.42,0,0,0,0,0,0,0,0,0,0,B
Strawberry probiotic drinkable yogurt,0,6.67,0.833,0.198,50.62482353,1.25,1.25,0,5,0,2,2,1,0,7,3,4,C
Cold brew coffee,29,3.33,0,0.24,7.76875,0.4,0.42,5,3,0,2,0,0,0,10,0,10,C
Cold brew black coffee medium roast,4,0.1,0,0,0,0.2,0.2,0,1,0,0,0,0,0,1,0,1,B
"Toffee latte cold brew 100% arabica coffee with almondmilk, toffee latte",31,3.33,0,0.1875,8.4484375,0.3,0.56,5,3,0,2,0,0,0,10,0,10,C
Cold brew coffee with oat Caramel oat,36,4.3,0.1,0.2,0,0.2,0.3,6,3,0,2,0,0,0,11,0,11,D
Cold brew with almonds,35,4.4,0.2,0.18,0,0.6,0.9,5,3,0,1,0,0,0,9,0,9,C
"Bai, antiwater super purified water",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Kula watermelon antioxidant beverage, kula watermelon",2,0.42,0,0.005,5,0,0,0,1,0,0,0,0,0,1,0,1,B
"Antioxidant beverage flavored with other natural flavors, kula watermelon",2,0.42,0,0.005,5,0,0,0,1,0,0,0,0,0,1,0,1,B
"Antioxidant infused supertea, narino peach supertea",2,0.42,0,0.005,11.36363636,0,0,0,1,0,0,0,0,0,1,0,1,B
Rio Raspberry Supertea,90.90909091,9.090909091,0,0.227272727,11.36363636,0,0,10,7,0,2,0,0,0,19,0,19,E
Antioxidant infusion,2,0.42,0,0.005,15.9375,0,0,0,1,0,0,0,0,0,1,0,1,B
socorro sweet tea supertea,1,1,0,0.025,0,80,0,0,1,0,0,0,5,0,1,5,-4,A
Antioxidant water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Antioxidant infused tennessee braspberry supertea, tennessee braspberry",2,0.42,0,0.005,11.36363636,0,0,0,1,0,0,0,0,0,1,0,1,B
Zambia Bing Cherry Antioxidant Infusion Water,1.887,0.1887,0,25,7.846467391,0,0,0,1,0,10,0,0,0,11,0,11,D
Molokai Coconut Antioxidant Infusion,1.89,0.189,0,0.0307,0.0945,0,0.0189,0,1,0,0,0,0,0,1,0,1,B
Ipanema Pomegranate Antioxidant Infusion,1.89,0.189,0,0.00472,12.98076923,0,0,0,1,0,0,0,0,0,1,0,1,B
Kula Watermelon Antioxidant Infusion,1.89,0.189,0,0.00472,0.0945,0,0.0189,0,1,0,0,0,0,0,1,0,1,B
Costa Rice Clemtine Flavoured Water Beverage,1.89,0.189,0,0.00472,0,0,0.0189,0,1,0,0,0,0,0,1,0,1,B
Zambia Bing Cherry Antioxidant Infusion,1.89,0.189,0,0.00472,12.28215144,0,0.0189,0,1,0,0,0,0,0,1,0,1,B
Pilavo Pineapple Mango Drink,1.89,0.189,0,0.00472,0,0,0,0,1,0,0,0,0,0,1,0,1,B
Molokai Coconut,2.42,0,0,0.0332,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Its WonderWater Kula Watermelon,1.88,0.188,0,0.0657,0,0,0,0,1,0,0,0,0,0,1,0,1,B
Costa Rica Clementine,1.88,0.188,0,0.0704,0.000184377,0,0,0,1,0,0,0,0,0,1,0,1,B
Chocolate Milk,83.33333333,10.41666667,2.083333333,0.229166667,0,0.416666667,3.333333333,10,7,2,2,0,0,2,21,2,19,E
Egg White Protein,360,3.333333333,0,2.508333333,0,0,83.33333333,10,3,0,10,0,0,5,23,5,18,D
Frappe coffee,68,12.87,0.42,0.0575,0,0,1.9,10,9,0,0,0,0,1,19,1,18,D
Frappe arabica coffee,68,13.08,0.84,0.0625,0,0.2,2.11,10,9,0,0,0,0,1,19,1,18,D
Chocolate Milkshake,190,25.7,4.22,0.295,0,0.844,2.11,10,10,4,3,0,1,1,27,2,25,E
Vanilla Milkshake,177,24.9,3.8,0.348,0,0,2.11,10,10,3,3,0,0,1,26,1,25,E
Cookies & Cream Milkshake,181,23.6,3.8,0.306,0,0.422,2.11,10,10,3,3,0,0,1,26,1,25,E
Mint Chip Milkshake,190,25.7,4.64,0.327,0,0.422,2.11,10,10,4,3,0,0,1,27,1,26,E
Cotton Candy Milkshake,181,26.2,3.8,0.327,0,0,2.11,10,10,3,3,0,0,1,26,1,25,E
Birthday Cake Batter,118,14.9,2.25,0.12,0,0,3.1,10,10,2,1,0,0,1,23,1,22,E
Door county quencher,50,12.5,0,0.03,0,0,0,7,9,0,0,0,0,0,16,0,16,D
Raspberry tea,15,3.81,0,0,0,0,0,3,3,0,0,0,0,0,6,0,6,C
Peach mango green tea,15,3.81,0,0,0,0,0,3,3,0,0,0,0,0,6,0,6,C
Organic Fruit Juice & Nut Milk Blend,80,4.22,0.84,0.085,58.33333333,0.8,2.11,10,3,0,0,2,1,1,13,4,9,C
Nuts & coffee,42,2.95,0.42,0.0325,38.671875,0.4,1.27,6,2,0,0,0,0,0,8,0,8,C
Probiotic plant shake,90.1,3.94,2.25,0.0141,26.7,0,3.94,10,3,2,0,0,0,2,15,2,13,D
Mocha Latte & Frappe Mix,466.6666667,33.33333333,20,1.25,0,0,6.666666667,10,10,10,10,0,0,4,40,4,36,E
"Teapigs, green tea drink, elderflower",33,6.25,0,0,35.375,0,0.3,5,5,0,0,0,0,0,10,0,10,C
"Teapigs, apple green tea drink, apple",24,5.36,0,0.0075,28,0,0.3,4,4,0,0,0,0,0,8,0,8,C
Cold brew lychee and rose tea,120,0,0,3,0,0,0,10,0,0,10,0,0,0,20,0,20,E
High performance energy drink,44.397463,10.78224101,0,0.216701903,0,0,0,7,8,0,2,0,0,0,17,0,17,D
High performance energy drink,45,11.27,0,0.2175,0,0,0,7,8,0,2,0,0,0,17,0,17,D
High Performance Energy Drink,47.05882353,11.17647059,0,0.227941176,0,0,0,7,8,0,2,0,0,0,17,0,17,D
Nos Grape high performance energy drink,44.397463,10.99365751,0,0.216701903,0,0,0,7,8,0,2,0,0,0,17,0,17,D
High performance energy drink,42,11.25,0,0.1675,0,0,0,6,8,0,1,0,0,0,15,0,15,D
High performance energy drink,42,11.25,0,0.12,0,0,0,6,8,0,1,0,0,0,15,0,15,D
High performance energy drink,0,0,0,0.095,0,0,0,0,0,0,1,0,0,0,1,0,1,B
Energy drink,48.62579281,11.62790698,0,0.084566596,0,0,0,7,8,0,0,0,0,0,15,0,15,D
Blue Agave Energy Drink,46,12.08,0,0.0825,0,0,0,7,9,0,0,0,0,0,16,0,16,D
Energy Drink,44.4,11.2,0,0.217,0,0,0.0423,7,8,0,2,0,0,0,17,0,17,D
Citrus Flavoured Energy Drink,48.6,11.8,0,0.0846,0,0,0.211,7,8,0,0,0,0,0,15,0,15,D
High performance energy drink,42,10.42,0,0.115,0,0,0,6,7,0,1,0,0,0,14,0,14,D
Energy Drink,45.1,11.3,0,0.218,0,0,0,7,8,0,2,0,0,0,17,0,17,D
Energy drink,42,10.42,0,0.125,0,0,0,6,7,0,1,0,0,0,14,0,14,D
Energy drink,46,10.42,0,0.0475,0,0,0,7,7,0,0,0,0,0,14,0,14,D
Energy drink,44,10.78,0,0.05,0,0,0.21,7,8,0,0,0,0,0,15,0,15,D
White Gummy Bear Energy Drink,2.11,0,0,0.1,0,0,0,0,0,0,1,0,0,0,1,0,1,B
Razzle Berry Energy Drink,2.11,0,0,0.116,0,0,0,0,0,0,1,0,0,0,1,0,1,B
Cucumber Lime Pure Energy Seltzer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Orange Dreamsicle Energy Drink,2.11,0,0,0.116,0,0,0,0,0,0,1,0,0,0,1,0,1,B
Turbo Energy Drink,2.11,0,0,0.106,0,0,0,0,0,0,1,0,0,0,1,0,1,B
Grapefruit Lemonade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Watermelon Mist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Rainbow Sherbet Energy Drink,2.11,0,0,0.106,0,0,0,0,0,0,1,0,0,0,1,0,1,B
Kiwi Blend Energy Drink,2.82,0,0,0.19,0.009361413,0,0,0,0,0,2,0,0,0,2,0,2,B
Harvest Grape Energy Drink,2.82,0,0,0.197,0,0,0,0,0,0,2,0,0,0,2,0,2,B
Brown Rice Protein Powder,380.952381,4.761904762,0,0.297619048,0,2.9,76.19047619,10,4,0,3,0,4,5,17,9,8,C
Organic Rice Protein Vanilla Blast,400,10,0,0.3125,0,10,75,10,7,0,3,0,5,5,20,10,10,C
Pea Protein Vanilla Blast,400,12,0,1.9,0,0,60,10,9,0,10,0,0,5,29,5,24,E
"Gold standard raw pea powder, vanilla blast",360,12,0,2,0,4,60,10,9,0,10,0,5,5,29,10,19,E
Kombucha - Orange,8,2.08,0,0,0,0,0,1,2,0,0,0,0,0,3,0,3,C
Kombucha - Ginger,292,66.67,0,0,0,0,0,10,10,0,0,0,0,0,20,0,20,E
Kombucha - Cola,292,66.67,0,0,0,0,0,10,10,0,0,0,0,0,20,0,20,E
Sparkling Probiotic Kombucha Spicy Cherry Berry,35,8,0,0,0,0,0,5,6,0,0,0,0,0,11,0,11,D
Kombucha - Rootbeer,35,8,0,0,0,0,0,5,6,0,0,0,0,0,11,0,11,D
Kombucha - Limon,8,2.08,0,0,0,0,0,1,2,0,0,0,0,0,3,0,3,C
Pomtastic blueberry,8,2.08,0,0,0,0,0,1,2,0,0,0,0,0,3,0,3,C
Raw & organic kombucha,8,2.08,0,0,0,0,0,1,2,0,0,0,0,0,3,0,3,C
"Live, Apple Cider Vinegar With Coconut Vinegar Drinking Vinegars",6,1.25,0,0,20,0,0,0,1,0,0,0,0,0,1,0,1,B
"Live, Sparkling Apple Cider Drinking Vinegar, Blueberry & Ginger",6,0.83,0,0,20.83333333,0,0,0,1,0,0,0,0,0,1,0,1,B
Root beer with probiotics soda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Zero calorie soda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Doctor kombucha sparkling probiotic tea, doctor",292,66.67,0,0,0,0,0,10,10,0,0,0,0,0,20,0,20,E
Root beer sparkling probiotic tea,292,66.67,0,0,0,0,0,10,10,0,0,0,0,0,20,0,20,E
Kombucha - Sweet Cherry Cola,291.6666667,66.66666667,0,0,0,0,0,10,10,0,0,0,0,0,20,0,20,E
Kombucha - Luscious Cream (Cream Soda),10.28836826,2.351627032,0,0,0,0,0,1,2,0,0,0,0,0,3,0,3,C
"Cherry cola kombucha sparkling probiotic tea, cherry cola",292,66.67,0,0,0,0,0,10,10,0,0,0,0,0,20,0,20,E
"Cadia, sparkling italian mineral water",0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Cadia, organic sparkling italian soda, pomegranate, pomegranate",50,12.08,0,0.025,15.1,0,0,7,9,0,0,0,0,0,16,0,16,D
"Organic Sparkling Italian Soda, Blood Orange",47.22222222,11.66666667,0,0.027777778,27.5,0,0,7,8,0,0,0,0,0,15,0,15,D
"Cadia, organic sparkling italian soda, lemon, lemon",50,12.5,0,0.025,20.83333333,0,0,7,9,0,0,0,0,0,16,0,16,D
Lime Flavored Italian Mineral Water,0,0,0,0.036656891,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Citrus Flavored Italian Mineral Water,0,0,0,0.0139,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Cabronated soft drink melon,0.5,8.5,0,0,0,0,0,0,6,0,0,0,0,0,6,0,6,C
Ramune,35,8.5,0,0,0,0,0,5,6,0,0,0,0,0,11,0,11,D
Chocolate 1% Lowfat Milk,112,14.4,1.2,0.38,0,0,7.2,10,10,1,4,0,0,4,25,4,21,E
Chocolate fat free milk,21.5,7.63,0,0.151,0,0,3.81,4,6,0,1,0,0,2,11,2,9,C
Chocolate milk,50.72065599,7.608098398,0,0.147935247,0,0,3.804049199,8,6,0,1,0,0,2,15,2,13,D
Fruit Punch Drink,21,5.42,0,0.025,0,0,0,3,4,0,0,0,0,0,7,0,7,C
Pink Lemonade Drink,21,5.42,0,0.025,0,0,0,3,4,0,0,0,0,0,7,0,7,C
Lowfat drinkable greek yogurt smoothie,81,9.09,1.01,0.14,7.045,0,6.06,10,7,1,1,0,0,3,19,3,16,D
Strawberry milk,59.07172996,9.282700422,0.632911392,0.13185654,0,0,3.375527426,9,7,0,1,0,0,2,17,2,15,D
Sin burst,80,0.35,0,2,0,0,0,10,1,0,10,0,0,0,21,0,21,E
"Pink lemonade drink, pink lemonade",22,5.56,0,0.025,0,0,0,4,4,0,0,0,0,0,8,0,8,C
Dutch Chocolate 1% Lowfat milk,76.27118644,11.44067797,0.63559322,0.254237288,0,0,3.389830508,10,8,0,2,0,0,2,20,2,18,D
Strawberry milk,104.1666667,15,2.083333333,0.145833333,0,0,3.333333333,10,10,2,1,0,0,2,23,2,21,E
Drink,42,10.83,0,0.0625,0,0,0,6,8,0,0,0,0,0,14,0,14,D
Malta India,59,0,0,0.02,0,0,0.28,9,0,0,0,0,0,0,9,0,9,C
Collagen protein cold brew coffee,55,0,2.42,0.03,0,0,4.55,8,0,2,0,0,0,2,10,2,8,C
Dark chocolate collagen protein cold brew coffee,58,0,2.42,0.03,0,1.2,4.55,9,0,2,0,0,1,2,11,3,8,C
"Original cold brew collagen protein coffee, original",64,0,2.73,0.03,0,0,4.55,9,0,2,0,0,0,2,11,2,9,C
"Vanilla latte cold brew collagen protein coffee, vanilla latte",67,0,3.64,0.035,0,0,4.55,10,0,3,0,0,0,2,13,2,11,D
"Dark chocolate cold brew collagen protein coffee, dark chocolate",70,0,3.64,0.035,0,0.3,4.55,10,0,3,0,0,0,2,13,2,11,D
Curcumin-infused sparkling citrus drink,1,0.28,0,0.0925,0,0,0,0,1,0,1,0,0,0,2,0,2,B
Non dairy cultured beverage,56,12.9,0,0,5.814302885,0,0,8,9,0,0,0,0,0,17,0,17,D
Chocolate milk,108.3333333,14.16666667,2.5,0.255208333,0,0,3.75,10,10,2,2,0,0,2,24,2,22,E
"Cawston press, sparkling apple & ginger beverage ginger beer",33,7.58,0,0,18.185,0,0,5,6,0,0,0,0,0,11,0,11,D
"Sparkling beverage, ginger beer",33,7.58,0,0,18.185,0,0,5,6,0,0,0,0,0,11,0,11,D
"Sparkling beverage, elderflower lemonade",30,7.27,0,0,20.83333333,0,0,5,5,0,0,0,0,0,10,0,10,C
Chocolate,120,1,0,0.25,0,3,25,10,1,0,2,0,4,5,13,9,4,C
Native Fuel Whey,120,1,0,0.1,0,3,25,10,1,0,1,0,4,5,12,9,3,C
"Whey protein powder blend, vanilla bean",387,3.23,0,0.3225,0,3.2,80.65,10,3,0,3,0,4,5,16,9,7,C
Vanilla Bean Whey Protein,387,3.23,0,484,0,3.23,80.6,10,3,0,10,0,4,5,23,9,14,D
"Naturally flavored chocolate native fuel whey protein powder blend, chocolate",364,3.03,0,0.7575,0,3,75.76,10,3,0,8,0,4,5,21,9,12,D
"Vanilla bean whey protein powder blend, vanilla bean",387,3.23,0,0.3225,0,3.2,80.65,10,3,0,3,0,4,5,16,9,7,C
Lemon Sorbet,387.0967742,3.225806452,0,0.322580645,0,3.225806452,80.64516129,10,3,0,3,0,4,5,16,9,7,C
"Lemon sorbet whey protein powder blend, lemon sorbet",387,3.23,0,0.3225,0,3.2,80.65,10,3,0,3,0,4,5,16,9,7,C
"Whey protein powder blend, cappuccino",387,3.23,0,0.3225,0,3.2,80.65,10,3,0,3,0,4,5,16,9,7,C
"Cappuccino native fuel protein powder blend whey, cappuccino",387,3.23,0,0.3225,0,3.2,80.65,10,3,0,3,0,4,5,16,9,7,C
Raspberry Lemonade,333.3333333,16.66666667,0,5.208333333,0,0,41.66666667,10,10,0,10,0,0,5,30,5,25,E
Pre-Workout Clean Energy & Hydration Fuel Watermelon,333.3333333,16.66666667,0,5.208333333,0,0,41.66666667,10,10,0,10,0,0,5,30,5,25,E
"Watermelon energy drink mix, watermelon",333,0,0,5.2075,0,0,33.33,10,0,0,10,0,0,5,20,5,15,D
"Raspberry lemonade energy drink mix, raspberry lemonade",333,0,0,5.2075,0,0,33.33,10,0,0,10,0,0,5,20,5,15,D
"Chocolate peanut butter whey protein-powder blend, chocolate peanut butter",371,2.86,0,0.6775,22.22222222,2.9,71.43,10,2,0,7,0,4,5,19,9,10,C
Spring Water with Ozone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
"Nth Degree, Sport Water, Blueberry, Pomegranate",0,0,0,0.105,0,0,0,0,0,0,1,0,0,0,1,0,1,B
